Date,Close
4/27/2015 16:00:00,33.16
4/28/2015 16:00:00,32.64
4/29/2015 16:00:00,32.16
4/30/2015 16:00:00,31.29
5/1/2015 16:00:00,32.24
5/4/2015 16:00:00,32.17
5/5/2015 16:00:00,31.45
5/6/2015 16:00:00,31.25
5/7/2015 16:00:00,31.32
5/8/2015 16:00:00,31.91
5/11/2015 16:00:00,31.58
5/12/2015 16:00:00,31.47
5/13/2015 16:00:00,31.5
5/14/2015 16:00:00,32.24
5/15/2015 16:00:00,32.19
5/18/2015 16:00:00,32.55
5/19/2015 16:00:00,32.52
5/20/2015 16:00:00,32.52
5/21/2015 16:00:00,32.85
5/22/2015 16:00:00,33.14
5/26/2015 16:00:00,32.41
5/27/2015 16:00:00,33.01
5/28/2015 16:00:00,32.95
5/29/2015 16:00:00,32.57
6/1/2015 16:00:00,32.63
6/2/2015 16:00:00,32.49
6/3/2015 16:00:00,32.53
6/4/2015 16:00:00,32.34
6/5/2015 16:00:00,32.16
6/8/2015 16:00:00,31.95
6/9/2015 16:00:00,31.86
6/10/2015 16:00:00,32.22
6/11/2015 16:00:00,32.15
6/12/2015 16:00:00,31.79
6/15/2015 16:00:00,31.73
6/16/2015 16:00:00,31.9
6/17/2015 16:00:00,31.83
6/18/2015 16:00:00,31.97
6/19/2015 16:00:00,31.65
6/22/2015 16:00:00,31.9
6/23/2015 16:00:00,31.76
6/24/2015 16:00:00,32.03
6/25/2015 16:00:00,31.88
6/26/2015 16:00:00,31.69
6/29/2015 16:00:00,31.13
6/30/2015 16:00:00,31.36
7/1/2015 16:00:00,31.65
7/2/2015 16:00:00,31.61
7/6/2015 16:00:00,31.5
7/7/2015 16:00:00,31.42
7/8/2015 16:00:00,30.64
7/9/2015 16:00:00,30.02
7/10/2015 16:00:00,30.82
7/13/2015 16:00:00,31.42
7/14/2015 16:00:00,31.4
7/15/2015 16:00:00,31.71
7/16/2015 16:00:00,32.13
7/17/2015 16:00:00,32.41
7/20/2015 16:00:00,33.02
7/21/2015 16:00:00,32.69
7/22/2015 16:00:00,31.31
7/23/2015 16:00:00,31.29
7/24/2015 16:00:00,31.13
7/27/2015 16:00:00,30.69
7/28/2015 16:00:00,30.85
7/29/2015 16:00:00,30.75
7/30/2015 16:00:00,30.59
7/31/2015 16:00:00,30.33
8/3/2015 16:00:00,29.61
8/4/2015 16:00:00,28.66
8/5/2015 16:00:00,28.85
8/6/2015 16:00:00,28.78
8/7/2015 16:00:00,28.88
8/10/2015 16:00:00,29.93
8/11/2015 16:00:00,28.37
8/12/2015 16:00:00,28.81
8/13/2015 16:00:00,28.79
8/14/2015 16:00:00,28.99
8/17/2015 16:00:00,29.29
8/18/2015 16:00:00,29.13
8/19/2015 16:00:00,28.75
8/20/2015 16:00:00,28.16
8/21/2015 16:00:00,26.44
8/24/2015 16:00:00,25.78
8/25/2015 16:00:00,25.94
8/26/2015 16:00:00,27.42
8/27/2015 16:00:00,28.23
8/28/2015 16:00:00,28.32
8/31/2015 16:00:00,28.19
9/1/2015 16:00:00,26.93
9/2/2015 16:00:00,28.09
9/3/2015 16:00:00,27.59
9/4/2015 16:00:00,27.32
9/8/2015 16:00:00,28.08
9/9/2015 16:00:00,27.54
9/10/2015 16:00:00,28.14
9/11/2015 16:00:00,28.55
9/14/2015 16:00:00,28.83
9/15/2015 16:00:00,29.07
9/16/2015 16:00:00,29.1
9/17/2015 16:00:00,28.48
9/18/2015 16:00:00,28.36
9/21/2015 16:00:00,28.8
9/22/2015 16:00:00,28.35
9/23/2015 16:00:00,28.58
9/24/2015 16:00:00,28.75
9/25/2015 16:00:00,28.68
9/28/2015 16:00:00,28.11
9/29/2015 16:00:00,27.27
9/30/2015 16:00:00,27.58
10/1/2015 16:00:00,27.4
10/2/2015 16:00:00,27.6
10/5/2015 16:00:00,27.7
10/6/2015 16:00:00,27.83
10/7/2015 16:00:00,27.7
10/8/2015 16:00:00,27.38
10/9/2015 16:00:00,28.03
10/12/2015 16:00:00,27.9
10/13/2015 16:00:00,27.95
10/14/2015 16:00:00,27.55
10/15/2015 16:00:00,27.97
10/16/2015 16:00:00,27.76
10/19/2015 16:00:00,27.93
10/20/2015 16:00:00,28.44
10/21/2015 16:00:00,28.44
10/22/2015 16:00:00,28.88
10/23/2015 16:00:00,29.77
10/26/2015 16:00:00,28.82
10/27/2015 16:00:00,28.64
10/28/2015 16:00:00,29.82
10/29/2015 16:00:00,30.13
10/30/2015 16:00:00,29.88
11/2/2015 16:00:00,30.3
11/3/2015 16:00:00,30.64
11/4/2015 16:00:00,30.5
11/5/2015 16:00:00,30.23
11/6/2015 16:00:00,30.27
11/9/2015 16:00:00,30.14
11/10/2015 16:00:00,29.19
11/11/2015 16:00:00,29.03
11/12/2015 16:00:00,28.93
11/13/2015 16:00:00,28.09
11/16/2015 16:00:00,28.54
11/17/2015 16:00:00,28.42
11/18/2015 16:00:00,29.32
11/19/2015 16:00:00,29.7
11/20/2015 16:00:00,29.83
11/23/2015 16:00:00,29.44
11/24/2015 16:00:00,29.72
11/25/2015 16:00:00,29.51
11/27/2015 16:00:00,29.45
11/30/2015 16:00:00,29.58
12/1/2015 16:00:00,29.34
12/2/2015 16:00:00,29.07
12/3/2015 16:00:00,28.8
12/4/2015 16:00:00,29.76
12/7/2015 16:00:00,29.57
12/8/2015 16:00:00,29.56
12/9/2015 16:00:00,28.91
12/10/2015 16:00:00,29.04
12/11/2015 16:00:00,28.3
12/14/2015 16:00:00,28.12
12/15/2015 16:00:00,27.62
12/16/2015 16:00:00,27.84
12/17/2015 16:00:00,27.25
12/18/2015 16:00:00,26.51
12/21/2015 16:00:00,26.83
12/22/2015 16:00:00,26.81
12/23/2015 16:00:00,27.15
12/24/2015 16:00:00,27.01
12/28/2015 16:00:00,26.71
12/29/2015 16:00:00,27.19
12/30/2015 16:00:00,26.83
12/31/2015 16:00:00,26.32
1/4/2016 16:00:00,26.34
1/5/2016 16:00:00,25.68
1/6/2016 16:00:00,25.18
1/7/2016 16:00:00,24.11
1/8/2016 16:00:00,24.24
1/11/2016 16:00:00,24.63
1/12/2016 16:00:00,24.99
1/13/2016 16:00:00,24.35
1/14/2016 16:00:00,24.88
1/15/2016 16:00:00,24.28
1/19/2016 16:00:00,24.17
1/20/2016 16:00:00,24.2
1/21/2016 16:00:00,24.08
1/22/2016 16:00:00,25.36
1/25/2016 16:00:00,24.86
1/26/2016 16:00:00,25
1/27/2016 16:00:00,23.36
1/28/2016 16:00:00,23.52
1/29/2016 16:00:00,24.34
2/1/2016 16:00:00,24.11
2/2/2016 16:00:00,23.62
2/3/2016 16:00:00,24.09
2/4/2016 16:00:00,24.15
2/5/2016 16:00:00,23.51
2/8/2016 16:00:00,23.75
2/9/2016 16:00:00,23.75
2/10/2016 16:00:00,23.57
2/11/2016 16:00:00,23.43
2/12/2016 16:00:00,23.5
2/16/2016 16:00:00,24.16
2/17/2016 16:00:00,24.53
2/18/2016 16:00:00,24.07
2/19/2016 16:00:00,24.01
2/22/2016 16:00:00,24.22
2/23/2016 16:00:00,23.67
2/24/2016 16:00:00,24.03
2/25/2016 16:00:00,24.19
2/26/2016 16:00:00,24.23
2/29/2016 16:00:00,24.17
3/1/2016 16:00:00,25.13
3/2/2016 16:00:00,25.19
3/3/2016 16:00:00,25.38
3/4/2016 16:00:00,25.75
3/7/2016 16:00:00,25.47
3/8/2016 16:00:00,25.26
3/9/2016 16:00:00,25.28
3/10/2016 16:00:00,25.29
3/11/2016 16:00:00,25.57
3/14/2016 16:00:00,25.63
3/15/2016 16:00:00,26.15
3/16/2016 16:00:00,26.49
3/17/2016 16:00:00,26.45
3/18/2016 16:00:00,26.48
3/21/2016 16:00:00,26.48
3/22/2016 16:00:00,26.68
3/23/2016 16:00:00,26.53
3/24/2016 16:00:00,26.42
3/28/2016 16:00:00,26.3
3/29/2016 16:00:00,26.92
3/30/2016 16:00:00,27.39
3/31/2016 16:00:00,27.25
4/1/2016 16:00:00,27.5
4/4/2016 16:00:00,27.78
4/5/2016 16:00:00,27.45
4/6/2016 16:00:00,27.74
4/7/2016 16:00:00,27.14
4/8/2016 16:00:00,27.17
4/11/2016 16:00:00,27.26
4/12/2016 16:00:00,27.61
4/13/2016 16:00:00,28.01
4/14/2016 16:00:00,28.03
4/15/2016 16:00:00,27.46
4/18/2016 16:00:00,26.87
4/19/2016 16:00:00,26.73
4/20/2016 16:00:00,26.78
4/21/2016 16:00:00,26.49
4/22/2016 16:00:00,26.42
4/25/2016 16:00:00,26.27
4/26/2016 16:00:00,26.09
4/27/2016 16:00:00,24.46
4/28/2016 16:00:00,23.71
4/29/2016 16:00:00,23.44
5/2/2016 16:00:00,23.41
5/3/2016 16:00:00,23.8
5/4/2016 16:00:00,23.55
5/5/2016 16:00:00,23.31
5/6/2016 16:00:00,23.18
5/9/2016 16:00:00,23.2
5/10/2016 16:00:00,23.36
5/11/2016 16:00:00,23.13
5/12/2016 16:00:00,22.59
5/13/2016 16:00:00,22.63
5/16/2016 16:00:00,23.47
5/17/2016 16:00:00,23.37
5/18/2016 16:00:00,23.64
5/19/2016 16:00:00,23.55
5/20/2016 16:00:00,23.81
5/23/2016 16:00:00,24.11
5/24/2016 16:00:00,24.48
5/25/2016 16:00:00,24.91
5/26/2016 16:00:00,25.1
5/27/2016 16:00:00,25.09
5/31/2016 16:00:00,24.97
6/1/2016 16:00:00,24.62
6/2/2016 16:00:00,24.43
6/3/2016 16:00:00,24.48
6/6/2016 16:00:00,24.66
6/7/2016 16:00:00,24.76
6/8/2016 16:00:00,24.74
6/9/2016 16:00:00,24.91
6/10/2016 16:00:00,24.71
6/13/2016 16:00:00,24.34
6/14/2016 16:00:00,24.37
6/15/2016 16:00:00,24.29
6/16/2016 16:00:00,24.39
6/17/2016 16:00:00,23.83
6/20/2016 16:00:00,23.78
6/21/2016 16:00:00,23.98
6/22/2016 16:00:00,23.89
6/23/2016 16:00:00,24.03
6/24/2016 16:00:00,23.35
6/27/2016 16:00:00,23.01
6/28/2016 16:00:00,23.4
6/29/2016 16:00:00,23.6
6/30/2016 16:00:00,23.9
7/1/2016 16:00:00,23.97
7/5/2016 16:00:00,23.75
7/6/2016 16:00:00,23.88
7/7/2016 16:00:00,23.99
7/8/2016 16:00:00,24.17
7/11/2016 16:00:00,24.25
7/12/2016 16:00:00,24.36
7/13/2016 16:00:00,24.22
7/14/2016 16:00:00,24.7
7/15/2016 16:00:00,24.7
7/18/2016 16:00:00,24.96
7/19/2016 16:00:00,24.97
7/20/2016 16:00:00,24.99
7/21/2016 16:00:00,24.86
7/22/2016 16:00:00,24.67
7/25/2016 16:00:00,24.34
7/26/2016 16:00:00,24.17
7/27/2016 16:00:00,25.74
7/28/2016 16:00:00,26.09
7/29/2016 16:00:00,26.05
8/1/2016 16:00:00,26.51
8/2/2016 16:00:00,26.12
8/3/2016 16:00:00,26.45
8/4/2016 16:00:00,26.47
8/5/2016 16:00:00,26.87
8/8/2016 16:00:00,27.09
8/9/2016 16:00:00,27.2
8/10/2016 16:00:00,27
8/11/2016 16:00:00,26.98
8/12/2016 16:00:00,27.05
8/15/2016 16:00:00,27.37
8/16/2016 16:00:00,27.35
8/17/2016 16:00:00,27.31
8/18/2016 16:00:00,27.27
8/19/2016 16:00:00,27.34
8/22/2016 16:00:00,27.13
8/23/2016 16:00:00,27.21
8/24/2016 16:00:00,27.01
8/25/2016 16:00:00,26.89
8/26/2016 16:00:00,26.74
8/29/2016 16:00:00,26.71
8/30/2016 16:00:00,26.5
8/31/2016 16:00:00,26.53
9/1/2016 16:00:00,26.68
9/2/2016 16:00:00,26.93
9/6/2016 16:00:00,26.93
9/7/2016 16:00:00,27.09
9/8/2016 16:00:00,26.38
9/9/2016 16:00:00,25.78
9/12/2016 16:00:00,26.36
9/13/2016 16:00:00,26.99
9/14/2016 16:00:00,27.94
9/15/2016 16:00:00,28.89
9/16/2016 16:00:00,28.73
9/19/2016 16:00:00,28.4
9/20/2016 16:00:00,28.39
9/21/2016 16:00:00,28.39
9/22/2016 16:00:00,28.66
9/23/2016 16:00:00,28.18
9/26/2016 16:00:00,28.22
9/27/2016 16:00:00,28.27
9/28/2016 16:00:00,28.49
9/29/2016 16:00:00,28.05
9/30/2016 16:00:00,28.26
10/3/2016 16:00:00,28.13
10/4/2016 16:00:00,28.25
10/5/2016 16:00:00,28.26
10/6/2016 16:00:00,28.47
10/7/2016 16:00:00,28.52
10/10/2016 16:00:00,29.01
10/11/2016 16:00:00,29.08
10/12/2016 16:00:00,29.34
10/13/2016 16:00:00,29.25
10/14/2016 16:00:00,29.41
10/17/2016 16:00:00,29.39
10/18/2016 16:00:00,29.37
10/19/2016 16:00:00,29.28
10/20/2016 16:00:00,29.27
10/21/2016 16:00:00,29.15
10/24/2016 16:00:00,29.41
10/25/2016 16:00:00,29.56
10/26/2016 16:00:00,28.9
10/27/2016 16:00:00,28.62
10/28/2016 16:00:00,28.43
10/31/2016 16:00:00,28.39
11/1/2016 16:00:00,27.87
11/2/2016 16:00:00,27.9
11/3/2016 16:00:00,27.46
11/4/2016 16:00:00,27.21
11/7/2016 16:00:00,27.6
11/8/2016 16:00:00,27.77
11/9/2016 16:00:00,27.72
11/10/2016 16:00:00,26.95
11/11/2016 16:00:00,27.11
11/14/2016 16:00:00,26.43
11/15/2016 16:00:00,26.78
11/16/2016 16:00:00,27.5
11/17/2016 16:00:00,27.49
11/18/2016 16:00:00,27.52
11/21/2016 16:00:00,27.93
11/22/2016 16:00:00,27.95
11/23/2016 16:00:00,27.81
11/25/2016 16:00:00,27.95
11/28/2016 16:00:00,27.89
11/29/2016 16:00:00,27.87
11/30/2016 16:00:00,27.63
12/1/2016 16:00:00,27.37
12/2/2016 16:00:00,27.48
12/5/2016 16:00:00,27.28
12/6/2016 16:00:00,27.49
12/7/2016 16:00:00,27.76
12/8/2016 16:00:00,28.03
12/9/2016 16:00:00,28.49
12/12/2016 16:00:00,28.33
12/13/2016 16:00:00,28.8
12/14/2016 16:00:00,28.8
12/15/2016 16:00:00,28.96
12/16/2016 16:00:00,28.99
12/19/2016 16:00:00,29.16
12/20/2016 16:00:00,29.24
12/21/2016 16:00:00,29.27
12/22/2016 16:00:00,29.07
12/23/2016 16:00:00,29.13
12/27/2016 16:00:00,29.32
12/28/2016 16:00:00,29.19
12/29/2016 16:00:00,29.18
12/30/2016 16:00:00,28.96
1/3/2017 16:00:00,29.04
1/4/2017 16:00:00,29.01
1/5/2017 16:00:00,29.15
1/6/2017 16:00:00,29.48
1/9/2017 16:00:00,29.75
1/10/2017 16:00:00,29.78
1/11/2017 16:00:00,29.94
1/12/2017 16:00:00,29.81
1/13/2017 16:00:00,29.76
1/17/2017 16:00:00,30
1/18/2017 16:00:00,30
1/19/2017 16:00:00,29.95
1/20/2017 16:00:00,30
1/23/2017 16:00:00,30.02
1/24/2017 16:00:00,29.99
1/25/2017 16:00:00,30.47
1/26/2017 16:00:00,30.49
1/27/2017 16:00:00,30.49
1/30/2017 16:00:00,30.41
1/31/2017 16:00:00,30.34
2/1/2017 16:00:00,32.19
2/2/2017 16:00:00,32.13
2/3/2017 16:00:00,32.27
2/6/2017 16:00:00,32.57
2/7/2017 16:00:00,32.88
2/8/2017 16:00:00,33.01
2/9/2017 16:00:00,33.1
2/10/2017 16:00:00,33.03
2/13/2017 16:00:00,33.32
2/14/2017 16:00:00,33.76
2/15/2017 16:00:00,33.88
2/16/2017 16:00:00,33.84
2/17/2017 16:00:00,33.93
2/21/2017 16:00:00,34.17
2/22/2017 16:00:00,34.28
2/23/2017 16:00:00,34.13
2/24/2017 16:00:00,34.17
2/27/2017 16:00:00,34.23
2/28/2017 16:00:00,34.25
3/1/2017 16:00:00,34.95
3/2/2017 16:00:00,34.74
3/3/2017 16:00:00,34.95
3/6/2017 16:00:00,34.84
3/7/2017 16:00:00,34.88
3/8/2017 16:00:00,34.75
3/9/2017 16:00:00,34.67
3/10/2017 16:00:00,34.78
3/13/2017 16:00:00,34.8
3/14/2017 16:00:00,34.75
3/15/2017 16:00:00,35.12
3/16/2017 16:00:00,35.17
3/17/2017 16:00:00,35
3/20/2017 16:00:00,35.37
3/21/2017 16:00:00,34.96
3/22/2017 16:00:00,35.35
3/23/2017 16:00:00,35.23
3/24/2017 16:00:00,35.16
3/27/2017 16:00:00,35.22
3/28/2017 16:00:00,35.95
3/29/2017 16:00:00,36.03
3/30/2017 16:00:00,35.98
3/31/2017 16:00:00,35.92
4/3/2017 16:00:00,35.92
4/4/2017 16:00:00,36.19
4/5/2017 16:00:00,36.01
4/6/2017 16:00:00,35.92
4/7/2017 16:00:00,35.84
4/10/2017 16:00:00,35.79
4/11/2017 16:00:00,35.41
4/12/2017 16:00:00,35.45
4/13/2017 16:00:00,35.26
4/17/2017 16:00:00,35.46
4/18/2017 16:00:00,35.3
4/19/2017 16:00:00,35.17
4/20/2017 16:00:00,35.61
4/21/2017 16:00:00,35.57
4/24/2017 16:00:00,35.91
4/25/2017 16:00:00,36.13
4/26/2017 16:00:00,35.92
4/27/2017 16:00:00,35.95
4/28/2017 16:00:00,35.91
5/1/2017 16:00:00,36.65
5/2/2017 16:00:00,36.88
5/3/2017 16:00:00,36.77
5/4/2017 16:00:00,36.63
5/5/2017 16:00:00,37.24
5/8/2017 16:00:00,38.25
5/9/2017 16:00:00,38.5
5/10/2017 16:00:00,38.32
5/11/2017 16:00:00,38.49
5/12/2017 16:00:00,39.03
5/15/2017 16:00:00,38.92
5/16/2017 16:00:00,38.87
5/17/2017 16:00:00,37.56
5/18/2017 16:00:00,38.14
5/19/2017 16:00:00,38.27
5/22/2017 16:00:00,38.5
5/23/2017 16:00:00,38.45
5/24/2017 16:00:00,38.34
5/25/2017 16:00:00,38.47
5/26/2017 16:00:00,38.4
5/30/2017 16:00:00,38.42
5/31/2017 16:00:00,38.19
6/1/2017 16:00:00,38.3
6/2/2017 16:00:00,38.86
6/5/2017 16:00:00,38.48
6/6/2017 16:00:00,38.61
6/7/2017 16:00:00,38.84
6/8/2017 16:00:00,38.75
6/9/2017 16:00:00,37.24
6/12/2017 16:00:00,36.35
6/13/2017 16:00:00,36.65
6/14/2017 16:00:00,36.29
6/15/2017 16:00:00,36.07
6/16/2017 16:00:00,35.57
6/19/2017 16:00:00,36.59
6/20/2017 16:00:00,36.25
6/21/2017 16:00:00,36.47
6/22/2017 16:00:00,36.41
6/23/2017 16:00:00,36.57
6/26/2017 16:00:00,36.46
6/27/2017 16:00:00,35.93
6/28/2017 16:00:00,36.46
6/29/2017 16:00:00,35.92
6/30/2017 16:00:00,36.01
7/3/2017 16:00:00,35.88
7/5/2017 16:00:00,36.02
7/6/2017 16:00:00,35.68
7/7/2017 16:00:00,36.05
7/10/2017 16:00:00,36.27
7/11/2017 16:00:00,36.38
7/12/2017 16:00:00,36.44
7/13/2017 16:00:00,36.94
7/14/2017 16:00:00,37.26
7/17/2017 16:00:00,37.39
7/18/2017 16:00:00,37.52
7/19/2017 16:00:00,37.76
7/20/2017 16:00:00,37.59
7/21/2017 16:00:00,37.57
7/24/2017 16:00:00,38.02
7/25/2017 16:00:00,38.19
7/26/2017 16:00:00,38.37
7/27/2017 16:00:00,37.64
7/28/2017 16:00:00,37.38
7/31/2017 16:00:00,37.18
8/1/2017 16:00:00,37.51
8/2/2017 16:00:00,39.28
8/3/2017 16:00:00,38.89
8/4/2017 16:00:00,39.1
8/7/2017 16:00:00,39.7
8/8/2017 16:00:00,40.02
8/9/2017 16:00:00,40.27
8/10/2017 16:00:00,38.83
8/11/2017 16:00:00,39.37
8/14/2017 16:00:00,39.96
8/15/2017 16:00:00,40.4
8/16/2017 16:00:00,40.24
8/17/2017 16:00:00,39.47
8/18/2017 16:00:00,39.38
8/21/2017 16:00:00,39.3
8/22/2017 16:00:00,39.95
8/23/2017 16:00:00,39.99
8/24/2017 16:00:00,39.82
8/25/2017 16:00:00,39.97
8/28/2017 16:00:00,40.37
8/29/2017 16:00:00,40.73
8/30/2017 16:00:00,40.84
8/31/2017 16:00:00,41
9/1/2017 16:00:00,41.01
9/5/2017 16:00:00,40.52
9/6/2017 16:00:00,40.48
9/7/2017 16:00:00,40.32
9/8/2017 16:00:00,39.66
9/11/2017 16:00:00,40.38
9/12/2017 16:00:00,40.22
9/13/2017 16:00:00,39.91
9/14/2017 16:00:00,39.57
9/15/2017 16:00:00,39.97
9/18/2017 16:00:00,39.67
9/19/2017 16:00:00,39.68
9/20/2017 16:00:00,39.02
9/21/2017 16:00:00,38.35
9/22/2017 16:00:00,37.97
9/25/2017 16:00:00,37.64
9/26/2017 16:00:00,38.28
9/27/2017 16:00:00,38.56
9/28/2017 16:00:00,38.32
9/29/2017 16:00:00,38.53
10/2/2017 16:00:00,38.45
10/3/2017 16:00:00,38.62
10/4/2017 16:00:00,38.37
10/5/2017 16:00:00,38.85
10/6/2017 16:00:00,38.83
10/9/2017 16:00:00,38.96
10/10/2017 16:00:00,38.98
10/11/2017 16:00:00,39.14
10/12/2017 16:00:00,39
10/13/2017 16:00:00,39.25
10/16/2017 16:00:00,39.97
10/17/2017 16:00:00,40.12
10/18/2017 16:00:00,39.94
10/19/2017 16:00:00,38.99
10/20/2017 16:00:00,39.06
10/23/2017 16:00:00,39.04
10/24/2017 16:00:00,39.28
10/25/2017 16:00:00,39.1
10/26/2017 16:00:00,39.35
10/27/2017 16:00:00,40.76
10/30/2017 16:00:00,41.68
10/31/2017 16:00:00,42.26
11/1/2017 16:00:00,41.72
11/2/2017 16:00:00,42.03
11/3/2017 16:00:00,43.13
11/6/2017 16:00:00,43.56
11/7/2017 16:00:00,43.7
11/8/2017 16:00:00,44.06
11/9/2017 16:00:00,43.97
11/10/2017 16:00:00,43.67
11/13/2017 16:00:00,43.49
11/14/2017 16:00:00,42.84
11/15/2017 16:00:00,42.27
11/16/2017 16:00:00,42.78
11/17/2017 16:00:00,42.54
11/20/2017 16:00:00,42.5
11/21/2017 16:00:00,43.29
11/22/2017 16:00:00,43.74
11/24/2017 13:00:00,43.74
11/27/2017 16:00:00,43.52
11/28/2017 16:00:00,43.27
11/29/2017 16:00:00,42.37
11/30/2017 16:00:00,42.96
12/1/2017 16:00:00,42.76
12/4/2017 16:00:00,42.45
12/5/2017 16:00:00,42.41
12/6/2017 16:00:00,42.25
12/7/2017 16:00:00,42.33
12/8/2017 16:00:00,42.34
12/11/2017 16:00:00,43.17
12/12/2017 16:00:00,42.93
12/13/2017 16:00:00,43.07
12/14/2017 16:00:00,43.06
12/15/2017 16:00:00,43.49
12/18/2017 16:00:00,44.11
12/19/2017 16:00:00,43.64
12/20/2017 16:00:00,43.59
12/21/2017 16:00:00,43.75
12/22/2017 16:00:00,43.75
12/26/2017 16:00:00,42.64
12/27/2017 16:00:00,42.65
12/28/2017 16:00:00,42.77
12/29/2017 16:00:00,42.31
1/2/2018 16:00:00,43.07
1/3/2018 16:00:00,43.06
1/4/2018 16:00:00,43.26
1/5/2018 16:00:00,43.75
1/8/2018 16:00:00,43.59
1/9/2018 16:00:00,43.58
1/10/2018 16:00:00,43.57
1/11/2018 16:00:00,43.82
1/12/2018 16:00:00,44.27
1/16/2018 16:00:00,44.05
1/17/2018 16:00:00,44.78
1/18/2018 16:00:00,44.82
1/19/2018 16:00:00,44.62
1/22/2018 16:00:00,44.25
1/23/2018 16:00:00,44.26
1/24/2018 16:00:00,43.56
1/25/2018 16:00:00,42.78
1/26/2018 16:00:00,42.88
1/29/2018 16:00:00,41.99
1/30/2018 16:00:00,41.74
1/31/2018 16:00:00,41.86
2/1/2018 16:00:00,41.95
2/2/2018 16:00:00,40.13
2/5/2018 16:00:00,39.12
2/6/2018 16:00:00,40.76
2/7/2018 16:00:00,39.89
2/8/2018 16:00:00,38.79
2/9/2018 16:00:00,39.1
2/12/2018 16:00:00,40.68
2/13/2018 16:00:00,41.09
2/14/2018 16:00:00,41.84
2/15/2018 16:00:00,43.25
2/16/2018 16:00:00,43.11
2/20/2018 16:00:00,42.96
2/21/2018 16:00:00,42.77
2/22/2018 16:00:00,43.13
2/23/2018 16:00:00,43.88
2/26/2018 16:00:00,44.74
2/27/2018 16:00:00,44.6
2/28/2018 16:00:00,44.53
3/1/2018 16:00:00,43.75
3/2/2018 16:00:00,44.05
3/5/2018 16:00:00,44.21
3/6/2018 16:00:00,44.17
3/7/2018 16:00:00,43.76
3/8/2018 16:00:00,44.24
3/9/2018 16:00:00,45
3/12/2018 16:00:00,45.43
3/13/2018 16:00:00,44.99
3/14/2018 16:00:00,44.61
3/15/2018 16:00:00,44.66
3/16/2018 16:00:00,44.51
3/19/2018 16:00:00,43.83
3/20/2018 16:00:00,43.81
3/21/2018 16:00:00,42.82
3/22/2018 16:00:00,42.21
3/23/2018 16:00:00,41.24
3/26/2018 16:00:00,43.19
3/27/2018 16:00:00,42.09
3/28/2018 16:00:00,41.62
3/29/2018 16:00:00,41.95
4/2/2018 16:00:00,41.67
4/3/2018 16:00:00,42.1
4/4/2018 16:00:00,42.9
4/5/2018 16:00:00,43.2
4/6/2018 16:00:00,42.1
4/9/2018 16:00:00,42.51
4/10/2018 16:00:00,43.31
4/11/2018 16:00:00,43.11
